unidad_id,dominio,nombre,subunidad,area_ref_vectorial_ha,area_grilla_ha,area_clasificada_ha,sin_dato_ha,area_70_1986_ha,area_70_1986_pct,area_70_2024_ha,area_70_2024_pct,area_siempre70_ha,area_siempre70_pct,siempre70_delta_por_excluir_1985_ha,area_alguna_vez70_1986_2024_ha,area_alguna_vez70_1986_2024_pct,area_alguna_vez70_1985_2024_ha,ruido_aislado_ha,ruido_pct_alguna_vez70,w5_loss_total_ha_evento,w5_urbano_ha_evento,censura_urbano_2021_2024_ha_evento,tasa_w5_urbano_por_1000ha,tasa_censura_urbano_por_1000ha,ruptura_conocida_ha,fuego_2013_2024_ha,rol_interpretativo
acr|amancaes,ACR,Lomas de Amancaes,amancaes,253.96,253.78513391722066,253.78513391722066,0.0,202.69618365525028,0.7986921082673246,194.72240601532593,0.7672727043138794,194.14048928077895,0.7649797538736192,0,209.53556003444916,0.8256415842812732,209.5355600344491,0.5819167345470073,0.2777174119998229,4.963222632221148,0.3009076411525409,5.9287786718677085,1.1856787531561663,23.36141041973542,0,0,"Interior del ACR; W5 es persistencia cartográfica, no pérdida ecológica demostrada."
acr|villa_maria,ACR,Lomas de Villa María,villa_maria,627.94,627.639161830556,627.6391618305565,0.0,476.6544317506691,0.7594402337172067,456.32823316785067,0.7270550674960047,452.45093059551493,0.7208774692705732,0,528.5535373034722,0.8421296334695031,539.8210756271494,3.638621205821926,0.6740420798863169,38.154384095119504,0.6039517568606956,17.15203818708074,0.9622595172347527,27.327864846826248,0,0,"Interior del ACR; W5 es persistencia cartográfica, no pérdida ecológica demostrada."
acr|carabayllo_2,ACR,Lomas de Carabayllo 2,carabayllo_2,198.26,198.15952120078538,198.15952120078555,0.0,191.5832343059428,0.9668131672150179,134.29222364741207,0.6776975581775871,134.0735029174124,0.6765937972849776,0,193.50535753156046,0.9765130454442859,193.50535753156032,0.21872072999968248,0.11303083945053542,37.41182927901254,0,0,0,0,10.733563825984797,0,"Interior del ACR; W5 es persistencia cartográfica, no pérdida ecológica demostrada."
acr|ancon,ACR,Lomas de Ancón,ancon,12166.61,12160.354061465667,12160.35406146566,0.0,4311.384373704972,0.35454431276529197,2685.364319499392,0.22082945166941378,2685.364319499392,0.22082945166941378,0,5545.850499077696,0.45605995278144595,5564.792191703677,3.372529108822346,0.060604762813071665,2153.0819233937887,0,0,0,0,532.7347954019027,0,"Interior del ACR; W5 es persistencia cartográfica, no pérdida ecológica demostrada."
acr|carabayllo_1,ACR,Lomas de Carabayllo 1,carabayllo_1,228.97,228.8150135189295,228.81501351892948,0.0,79.91589901657665,0.34925985750478444,76.94273082698678,0.3362660939231657,76.94273082698678,0.3362660939231657,0,79.91589901657665,0.34925985750478444,79.91589901657665,0,0,0.013391152842372071,0,0,0,0,0,0,"Interior del ACR; W5 es persistencia cartográfica, no pérdida ecológica demostrada."
sistema|0_500,ANILLO_SISTEMA,Sistema disuelto 0–500 m,0_500,5265.401,5262.370537424204,5262.3705374242045,0.0,1272.8837976864747,0.241884106912304,955.9419994240006,0.18165615526798498,950.9002945828672,0.18069808802333193,0,1550.5847088729927,0.2946551744780717,1588.679297937365,6.701780648091259,0.4218460363140883,497.9209260300388,15.173570512877962,31.34985328103398,2.883409749459611,5.957363332377377,,0,Periferia externa disuelta; no se superpone con ACR ni enclave SEDAPAL.
sistema|1000_2000,ANILLO_SISTEMA,Sistema disuelto 1000–2000 m,1000_2000,12074.583,12068.510674701565,12063.476133972108,5.034541,1647.677104067685,0.1365269624794386,1311.3380487337413,0.10865781902008953,1310.8756661591865,0.10861950587714936,0,1983.6217925791068,0.1643634285991265,2043.5466650072847,1.5667270053835476,0.07666705303144924,540.8197350896457,1.5740347653627396,4.4398254024047485,0.13042493873434494,0.367885112096861,,0,Periferia externa disuelta; no se superpone con ACR ni enclave SEDAPAL.
sistema|500_1000,ANILLO_SISTEMA,Sistema disuelto 500–1000 m,500_1000,5519.223,5516.048032844856,5514.00034066994,2.047692,919.1814243176117,0.1666376758948474,737.9215020514588,0.13377720746040747,735.2643861555879,0.1332955010140442,0,1107.558192063313,0.20078835163661532,1120.5877241345017,2.4172633679181925,0.21571388976130293,301.4457094897242,5.085424859295873,9.092468218914433,0.9219326642942788,1.648366396516868,,0,Periferia externa disuelta; no se superpone con ACR ni enclave SEDAPAL.
